t,equity,drawdown
654,1.1349826454782315,-0.0005924390217791897
655,1.133016366321373,-0.0023238436949583052
656,1.128479508761404,-0.0063187679932095175
657,1.126938354892648,-0.007675829121149946
658,1.1287593424602957,-0.006072360776673391
659,1.127882142303625,-0.006844778286809627
660,1.12928427316368,-0.005610133696777542
661,1.1319433643868912,-0.003268674217731249
662,1.1319492895501295,-0.00326345682258955
663,1.1342898254339637,-0.0012025008525895498
664,1.133324914094159,-0.0020521523362632133
665,1.1376599409397588,-8.790745908981989e-13
666,1.1358374890336993,-0.0016019302794053614
667,1.142629769749174,-8.752998326144734e-13
668,1.1427204150746137,-8.751888103120109e-13
669,1.140280533288979,-0.002135152006077945
670,1.1496161177524544,-8.699707620962727e-13
671,1.1489299261229806,-0.0005968876217696817
672,1.1558714245659052,-8.651968030903845e-13
673,1.1555555259341448,-0.0002732991109966054
674,1.150693855783998,-0.004479363943828973
675,1.1501067554018465,-0.004987292740815663
676,1.146770829509899,-0.007873362783768267
677,1.1453761200779635,-0.009079993038909384
678,1.1466561515404958,-0.007972576214402283
679,1.1446976180213555,-0.009666997823513546
680,1.1440601603024116,-0.010218493176193166
681,1.142935862368902,-0.011191177429487942
682,1.1401664392379782,-0.013587138668828658
683,1.1405327075872247,-0.013270262291870227
684,1.1395604894394982,-0.014111375003079352
685,1.1341050847057252,-0.018831108199889646
686,1.1367586899976012,-0.016535346547273178
687,1.1364394124759374,-0.01681156889768154
688,1.141656998520826,-0.012297584094533076
689,1.140201857423501,-0.013556496691901065
690,1.149554713925187,-0.005464890391321142
691,1.1546223163005658,-0.0010806636791869106
692,1.154140079358506,-0.001497870067207585
693,1.155710038123017,-0.00013962317992999296
694,1.1507892783790976,-0.0043968092642413525
695,1.1577293251812888,-8.638645354608343e-13
696,1.1574687708873035,-0.00022505631438884954
697,1.1549008261281783,-0.0024431436542088347
698,1.1551135745798005,-0.0022593801034421768
699,1.1563337890457988,-0.0012054079534267181
700,1.1548322533667499,-0.002502374045922018
701,1.1598473240964886,-8.623102232263591e-13
702,1.1580819657562835,-0.00152206096830787
703,1.15637927624821,-0.0029900899689339067
704,1.1571863670095726,-0.00229423048416022
705,1.1559075886643861,-0.0033967707225329713
706,1.1566799009685558,-0.0027308966129637735
707,1.155953303908994,-0.003357355841230869
708,1.1563028917432536,-0.0030559473480642474
709,1.1573933148281992,-0.0021158037082157355
710,1.1565937894309715,-0.0028051404688533843
711,1.1597269102342853,-0.00010381871881037785
712,1.1599905453340664,-8.621992009238966e-13
713,1.159333708641132,-0.0005662431444601879
714,1.1572656684112497,-0.002349050976988565
715,1.1572833542648284,-0.002333804427221531
716,1.154214982734821,-0.004978973857564739
717,1.1513784074134394,-0.007424317341430897
718,1.1531337361614442,-0.005911090569830191
719,1.152463060085048,-0.006489264313653598
720,1.1518357970278352,-0.007030012735901869
721,1.1530159308553882,-0.0060126476959031505
722,1.1529097379788809,-0.006104194025254195
723,1.1571143934612556,-0.0024794614795590197
724,1.1571178443125003,-0.0024764865835491534
725,1.161007569003771,-8.61422044806659e-13
726,1.1592150693252314,-0.0015439173071680745
727,1.1589768685507038,-0.0017490845953811451
728,1.159702918041801,-0.0011237230469464121
729,1.159232594234796,-0.001528822737560942
730,1.1592366325368282,-0.0015253444639132807
731,1.1585406674401193,-0.002124793696880345
732,1.158577051610769,-0.002093455252910603
733,1.1599277257547926,-0.0009300914815775219
734,1.1576729425007972,-0.00287218325960803
735,1.1604841723404857,-0.00045081244796185693
736,1.1605765076192025,-0.0003712821492954932
737,1.161112010253901,-8.613110225041964e-13
738,1.1612193565485742,-8.612000002017339e-13
739,1.1658992276885294,-8.577583088253959e-13
740,1.1640794307813889,-0.0015608526576923465
741,1.173113029323116,-8.525402606096577e-13
742,1.1719639689763337,-0.000979496705824201
743,1.1719074144667074,-0.001027705623645847
744,1.1712520535911048,-0.001586356716269277
745,1.1688130141623618,-0.003665473875293812
746,1.1662046122407723,-0.0058889611748017545
747,1.1636316773202267,-0.00808221524003705
748,1.164834245816701,-0.007057106434309235
749,1.1656517237246384,-0.006360261469243511
750,1.1662224948848312,-0.005873717422825719
751,1.1652783504391562,-0.00667853709669719
752,1.1650571361711493,-0.0068671073899914115
753,1.1682058689019548,-0.004183024397051094
754,1.1675341400828154,-0.004755628061274608
755,1.1660684237343766,-0.006005052721815063
756,1.1667459014902424,-0.005427548475479882
757,1.1670190448051867,-0.005194712160379256
758,1.1682689300356057,-0.00412926901962829
759,1.1686451517702952,-0.0038085652807002823
760,1.1683148649340291,-0.004090112606499163
761,1.1678118188523046,-0.004518925576051047
762,1.1671002854107626,-0.005125460005177551
763,1.1684505698324723,-0.00397443330275693
764,1.166951708452887,-0.005252111874316845
765,1.1648006550706547,-0.007085740287319564
766,1.1642354004499806,-0.007567581854623362
767,1.1629606003946158,-0.008654263208848323
768,1.1632070810091002,-0.008444155053603963
769,1.1647887252601201,-0.007095909648869858
770,1.1641145983099426,-0.007670557558599356
771,1.1666321276721268,-0.005524533007465804
772,1.1699084264992903,-0.002731708492464846
773,1.167875853263526,-0.004464340544923839
774,1.1685654985422644,-0.003876464303249394
775,1.1673482596082185,-0.0049140786708496975
776,1.1674162942889876,-0.0048560836788340556
777,1.1654457416439843,-0.006535847346737955
778,1.1688320440561308,-0.0036492521700587366
779,1.1674083993438078,-0.004862813588896064
780,1.1672777089201558,-0.004974218389955376
781,1.1694074895671633,-0.003158723553763343
782,1.169034061774679,-0.0034770456447722475
783,1.1695947766566666,-0.0029990738995342436
784,1.1705724073835313,-0.002165709421920403
785,1.1713383747763693,-0.0015127737084033033
786,1.173137636347965,-8.525402606096577e-13
787,1.169886779207761,-0.0027710790622330617
788,1.1730091211725024,-0.00010954825118614231
789,1.1726585942089174,-0.0004083426575066662
790,1.1731103059487662,-2.329684032986723e-05
791,1.1721762760375118,-0.0008194778529527769
792,1.173632350953298,-8.520961713998076e-13
793,1.1769113888099705,-8.497647030480948e-13
794,1.1770150015383236,-8.496536807456323e-13
